Date,Open,High,Low,Close,Adj Close,Volume
2012-05-25,606.049988,612.5,604.549988,610.400024,504.901947,915046.0
2012-05-28,612.0,615.0,607.525024,612.349976,506.515106,790194.0
2012-05-29,614.0,624.0,609.200012,620.174988,512.987549,1575032.0
2012-05-30,615.625,628.5,615.625,620.275024,513.070618,1581514.0
2012-05-31,610.5,627.950012,610.5,622.674988,515.055603,4411602.0
2012-06-01,620.0,622.5,609.25,612.299988,506.473633,1479528.0
2012-06-04,605.0,608.0,598.099976,606.625,501.779755,1204430.0
2012-06-05,607.0,615.450012,607.0,613.25,507.259796,2063398.0
2012-06-06,615.0,631.875,614.549988,625.575012,517.454407,3291908.0
2012-06-07,623.5,624.950012,615.775024,620.099976,516.22644,2149728.0
2012-06-08,615.599976,621.299988,612.075012,615.450012,512.35553,2400244.0
2012-06-11,616.5,623.025024,613.549988,616.775024,513.458435,1545048.0
2012-06-12,610.549988,626.5,610.549988,624.049988,519.514771,1092142.0
2012-06-13,624.5,630.0,621.299988,625.200012,520.471924,1450858.0
2012-06-14,624.5,630.75,622.5,627.0,521.970581,1471124.0
2012-06-15,627.025024,640.0,624.5,636.224976,529.65033,1986040.0
2012-06-18,638.0,643.174988,625.0,628.575012,523.281799,1495388.0
2012-06-19,628.450012,639.625,627.549988,636.974976,530.274658,1769058.0
2012-06-20,637.0,637.0,621.650024,626.400024,521.471069,1753740.0
2012-06-21,622.525024,626.0,604.5,612.025024,509.503937,4155980.0
2012-06-22,607.125,619.950012,607.125,616.724976,513.41687,1919560.0
2012-06-25,618.5,619.25,605.5,608.375,506.465454,1588758.0
2012-06-26,608.75,618.5,608.525024,617.549988,514.103455,1109714.0
2012-06-27,618.125,629.400024,618.125,623.349976,518.932007,2305862.0
2012-06-28,623.474976,631.950012,618.125,629.424988,523.989258,1894228.0
2012-06-29,631.674988,643.5,631.450012,638.724976,531.731506,1990150.0
2012-07-02,639.5,639.5,628.224976,629.724976,524.239258,2111100.0
2012-07-03,632.5,634.900024,615.150024,619.700012,515.893433,2227292.0
2012-07-04,621.75,624.75,615.775024,623.924988,519.410706,1301806.0
2012-07-05,623.924988,623.924988,617.599976,620.299988,516.392822,1520876.0
2012-07-06,620.0,626.400024,613.5,623.875,519.368958,1929928.0
2012-07-09,622.5,632.275024,621.674988,629.700012,524.218506,1912768.0
2012-07-10,632.5,635.125,624.775024,630.849976,525.175598,2517598.0
2012-07-11,626.625,637.25,626.625,629.150024,523.760498,2034538.0
2012-07-12,612.5,625.0,609.650024,618.0,514.47821,7859080.0
2012-07-13,636.900024,642.0,621.5,624.700012,520.05603,7217154.0
2012-07-16,624.5,629.625,601.450012,603.674988,502.552795,3620626.0
2012-07-17,609.0,612.0,587.599976,592.950012,493.624268,6383816.0
2012-07-18,597.5,602.200012,589.25,597.650024,497.53717,2975286.0
2012-07-19,601.5,605.0,597.625,600.5,499.909546,1335352.0
2012-07-20,600.5,614.0,600.150024,611.525024,509.087677,3378226.0
2012-07-23,604.0,613.599976,600.5,607.125,506.667725,2903198.0
2012-07-24,604.049988,609.325012,598.549988,604.575012,504.539734,1648092.0
2012-07-25,602.0,608.5,598.450012,606.575012,506.20871,1666030.0
2012-07-26,606.5,610.5,595.099976,599.224976,500.074738,2945746.0
2012-07-27,607.5,615.099976,601.625,612.650024,511.278564,1842976.0
2012-07-30,617.450012,621.424988,607.275024,615.5,513.656921,2625712.0
2012-07-31,617.5,624.625,613.125,621.825012,518.935425,1979964.0
2012-08-01,619.049988,622.400024,611.049988,612.325012,511.007294,1295750.0
2012-08-02,614.974976,618.349976,611.0,616.400024,514.408142,951058.0
2012-08-03,614.0,620.125,609.049988,618.450012,516.118896,977736.0
2012-08-06,622.5,624.0,612.599976,614.450012,512.78064,1015540.0
2012-08-07,619.5,633.099976,617.325012,632.025024,527.44751,2099154.0
2012-08-08,632.5,633.325012,623.200012,624.599976,521.251099,1643000.0
2012-08-09,625.125,633.924988,625.125,629.075012,524.98584,1129474.0
2012-08-10,628.0,642.5,627.875,640.025024,534.124084,3082356.0
2012-08-13,639.549988,639.549988,628.625,633.150024,528.386536,1428038.0
2012-08-14,630.0,636.625,629.625,634.200012,529.262634,1136930.0
2012-08-16,635.075012,635.775024,626.049988,631.775024,527.239014,1788292.0
2012-08-17,632.525024,642.25,632.0,639.299988,533.518738,1287576.0
2012-08-21,639.950012,652.5,638.549988,649.325012,541.885132,2051576.0
2012-08-22,647.950012,654.5,644.049988,645.825012,538.964233,1134096.0
2012-08-23,645.875,663.0,645.875,661.724976,552.233337,2337314.0
2012-08-24,660.0,664.200012,656.5,661.424988,551.982788,1578938.0
2012-08-27,658.099976,665.450012,657.5,660.224976,550.981506,967200.0
2012-08-28,663.474976,677.325012,657.5,675.450012,563.687317,2266204.0
2012-08-29,675.0,679.0,667.5,671.650024,560.516052,2139290.0
2012-08-30,669.950012,694.400024,661.700012,683.575012,570.467896,3333432.0
2012-08-31,678.5,679.5,667.325012,671.875,560.704041,1773848.0
2012-09-03,675.0,677.450012,666.5,668.924988,558.241882,1223826.0
2012-09-04,666.450012,673.5,661.025024,670.424988,559.493896,1508018.0
2012-09-05,669.75,685.5,666.0,682.25,569.362305,2028960.0
2012-09-06,682.049988,689.950012,676.825012,687.799988,573.994019,2291684.0
2012-09-07,695.0,698.400024,689.450012,693.349976,578.625488,2636656.0
2012-09-08,,,,,,
2012-09-10,691.599976,691.950012,682.974976,685.724976,572.262024,1476024.0
2012-09-11,684.5,697.799988,682.025024,696.325012,581.108459,1274180.0
2012-09-12,698.474976,710.5,694.950012,707.450012,590.392517,2114466.0
2012-09-13,706.5,711.974976,704.775024,708.849976,591.560913,1881210.0
2012-09-14,714.0,719.900024,701.075012,706.549988,589.641235,2814840.0
2012-09-17,709.125,710.775024,667.75,671.049988,560.015198,5094390.0
2012-09-18,672.5,672.5,646.275024,649.900024,542.365112,7220206.0
2012-09-20,647.5,668.450012,645.799988,661.0,551.628235,4042506.0
2012-09-21,662.450012,666.150024,649.150024,652.025024,544.138367,4247758.0
2012-09-24,655.0,656.5,638.5,644.724976,538.046387,4937020.0
2012-09-25,645.049988,654.875,641.150024,646.599976,539.610962,3823694.0
2012-09-26,647.599976,652.5,641.0,642.799988,536.43988,3292812.0
2012-09-27,640.049988,649.75,630.549988,635.775024,530.577148,5605398.0
2012-09-28,639.400024,652.5,638.25,647.950012,540.737793,2912996.0
2012-10-01,647.5,654.900024,646.525024,651.474976,543.679443,1795618.0
2012-10-03,650.5,662.5,650.5,661.325012,551.899475,2318230.0
2012-10-04,660.0,660.825012,654.325012,658.575012,549.604553,1319284.0
2012-10-05,655.125,659.674988,527.5,652.0,544.11731,3836110.0
2012-10-08,655.0,657.625,642.724976,646.349976,539.402466,1685408.0
2012-10-09,648.950012,649.400024,642.5,647.424988,540.2995,1291154.0
2012-10-10,643.0,650.875,642.5,644.674988,538.004395,1163978.0
2012-10-11,645.125,650.775024,643.025024,644.724976,538.046387,1635526.0
2012-10-12,639.400024,656.825012,636.599976,649.224976,541.801636,2469542.0
2012-10-15,647.0,651.200012,643.75,647.325012,540.216248,814528.0
2012-10-16,648.5,655.099976,643.900024,647.950012,540.737793,1282744.0
2012-10-17,650.650024,652.450012,636.0,641.575012,535.41748,1597480.0
2012-10-18,643.125,655.5,640.099976,653.674988,545.51532,1447128.0
2012-10-19,654.5,655.700012,641.0,644.849976,538.150635,2825616.0
2012-10-22,662.549988,667.450012,651.5,659.450012,550.3349,5397342.0
2012-10-23,662.0,662.0,655.950012,657.299988,548.540649,1136696.0
2012-10-25,657.5,661.950012,652.125,657.674988,548.853455,2254470.0
2012-10-29,655.5,659.900024,650.400024,654.200012,545.95343,815628.0
2012-10-30,652.200012,661.0,652.200012,655.75,547.247009,805268.0
2012-10-31,654.549988,658.400024,652.0,657.75,550.174561,999536.0
2012-11-01,657.450012,660.174988,655.099976,657.625,550.07019,1579768.0
2012-11-02,662.450012,669.0,659.200012,665.599976,556.740723,1673974.0
2012-11-05,667.950012,671.674988,662.650024,664.799988,556.07135,1223826.0
2012-11-06,662.5,668.700012,659.724976,660.275024,552.286621,1297466.0
2012-11-07,662.5,666.674988,660.75,665.75,556.866333,1058390.0
2012-11-08,662.0,667.349976,658.299988,665.599976,556.740723,1239044.0
2012-11-09,665.0,666.625,660.450012,662.474976,554.126709,711382.0
2012-11-11,,,,,,
2012-11-12,660.0,674.0,660.0,667.25,558.120972,1466782.0
2012-11-15,660.049988,661.0,645.5,647.075012,541.245544,1735402.0
2012-11-16,649.900024,653.400024,640.049988,643.400024,538.171692,1598890.0
2012-11-19,645.049988,647.5,629.25,631.174988,527.946045,1676286.0
2012-11-20,637.5,641.450012,628.025024,636.400024,532.316345,1256040.0
2012-11-21,638.125,647.349976,638.125,641.099976,536.247803,941744.0
2012-11-22,641.049988,642.049988,635.5,638.224976,533.842957,611624.0
2012-11-23,641.0,645.700012,635.625,644.299988,538.924255,749676.0
2012-11-26,644.0,647.849976,642.5,646.849976,541.057251,456334.0
2012-11-27,649.950012,649.950012,644.150024,647.599976,541.684509,1338160.0
2012-11-29,655.0,656.0,646.174988,649.049988,542.897522,3470578.0
2012-11-30,647.5,662.5,645.549988,657.0,549.547241,3579294.0
2012-12-03,657.5,661.0,652.599976,658.400024,550.718323,1319512.0
2012-12-04,657.549988,660.900024,646.450012,649.724976,543.462097,1595120.0
2012-12-05,650.0,653.775024,644.299988,648.950012,542.813843,1790058.0
2012-12-06,647.5,647.5,634.5,640.349976,535.620544,2370092.0
2012-12-07,638.325012,640.349976,628.525024,632.075012,528.698792,1957214.0
2012-12-10,631.049988,633.400024,615.599976,618.599976,517.427612,3029430.0
2012-12-11,617.5,621.5,605.174988,609.849976,510.108582,4926914.0
2012-12-12,612.450012,620.5,610.549988,612.900024,512.659851,2487948.0
2012-12-13,615.049988,617.299988,608.549988,611.275024,511.300629,2297162.0
2012-12-14,608.5,622.5,608.075012,621.450012,519.81134,2196814.0
2012-12-17,619.575012,624.450012,601.049988,602.75,504.169769,4482898.0
2012-12-18,607.349976,612.5,598.5,605.325012,506.323547,4688482.0
2012-12-19,608.049988,618.275024,608.049988,616.325012,515.52478,6642060.0
2012-12-20,613.575012,627.5,613.575012,626.025024,523.638245,2314030.0
2012-12-21,625.0,632.200012,618.849976,629.349976,526.419312,2457968.0
2012-12-24,631.0,635.549988,630.049988,633.099976,529.555969,1254818.0
2012-12-26,633.5,634.575012,627.650024,631.099976,527.88324,1435258.0
2012-12-27,632.450012,632.450012,623.825012,625.474976,523.178162,1994158.0
2012-12-28,627.0,636.0,625.375,633.75,530.09967,1501622.0
2012-12-31,630.5,632.799988,626.0,627.924988,525.227539,704170.0
